time,voltage,current
19561,0.4513039,-0.01999362
19681,0.451945,-0.01999263
19801,0.4506828,-0.01999406
19921,0.4484681,-0.01999417
20041,0.4466759,-0.01999015
20161,0.4447021,-0.01999333
20281,0.4435792,-0.0199961
20401,0.4415231,-0.01999118
20521,0.4430663,-0.01999382
20641,0.438047,-0.0199916
20761,0.437875,-0.01999438
20881,0.4345352,-0.01999181
21001,0.4339356,-0.0199931
21121,0.4322798,-0.019994
21241,0.4319426,-0.01999411
21361,0.4305284,-0.019991
21481,0.4267831,-0.01999435
21601,0.4240237,-0.01999243
21721,0.4252956,-0.01999413
21841,0.4226703,-0.01999248
21961,0.4220803,-0.01998959
22081,0.4184277,-0.01999331
22201,0.418914,-0.01999431
22321,0.4177488,-0.0199923
22441,0.4138294,-0.01999205
22561,0.4103429,-0.01999315
22681,0.4107698,-0.01999145
22801,0.4085581,-0.01999125
22921,0.4069408,-0.01999122
23041,0.4039464,-0.01999131
23161,0.404108,-0.01999335
23281,0.399904,-0.01999444
23401,0.3991806,-0.01999176
23521,0.3942725,-0.01999243
23641,0.3947276,-0.01999328
23761,0.3904465,-0.01999509
23881,0.3886395,-0.01999377
24001,0.3841398,-0.01999324
24121,0.3821934,-0.01999228
24241,0.3801522,-0.01999355
24361,0.3755206,-0.01999315
24481,0.3703605,-0.01999169
24601,0.3696386,-0.01999444
24721,0.3658541,-0.01999438
24841,0.3632185,-0.01999212
24961,0.362315,-0.01999534
25081,0.3521141,-0.01998948
25201,0.3532444,-0.01999621
25321,0.3448283,-0.01999248
25441,0.3392147,-0.01999386
25561,0.3311907,-0.01999064
25681,0.3316977,-0.0199969
25801,0.3164235,-0.01999476
25921,0.3101043,-0.0199965
26041,0.6578478,0.01999695
26161,0.6579784,0.0199944
26281,0.6572067,0.01999538
26401,0.6582629,0.01999382
26521,0.6593889,0.01999516
26641,0.6616853,0.01999632
26761,0.6616275,0.01999514
26881,0.6632456,0.01999628
27001,0.6631634,0.01999373
27121,0.6657429,0.01999435
27241,0.666969,0.01999087
27361,0.6672921,0.01999346
27481,0.6693839,0.01999502
27601,0.6704751,0.01999279
27721,0.6716492,0.01999221
27841,0.673197,0.01999283
27961,0.6734416,0.01999578
28081,0.6761063,0.01999324
28201,0.6767408,0.01999261
28321,0.6777186,0.01999359
28441,0.6794042,0.0199948
28561,0.6810794,0.01999163
28681,0.683023,0.01999603
28801,0.6841348,0.019994
28921,0.6853654,0.01999556
29041,0.686492,0.01999398
29161,0.6880969,0.01999552
29281,0.6895801,0.01999563
29401,0.691497,0.01999431
29521,0.6920381,0.01999498
29641,0.6932707,0.01999636
29761,0.6953804,0.01999355
29881,0.6961973,0.01999359
30001,0.6970801,0.01999389
30121,0.6984929,0.019994
30241,0.6995975,0.01999435
30361,0.7023401,0.01999373
30481,0.7031057,0.0199946
30601,0.703916,0.01999636
30721,0.7052043,0.01999485
30841,0.7091092,0.01999386
30961,0.7086652,0.01999431
31081,0.7107296,0.01999467
31201,0.7119704,0.01999525
31321,0.7147102,0.01999454
31441,0.7165692,0.01999422
31561,0.7174498,0.01999236
31681,0.7176937,0.01999605
31801,0.7195758,0.01999212
31921,0.7218633,0.01999004
32041,0.7240292,0.01999438
32161,0.723523,0.01999446
32281,0.7268327,0.01999498
32401,0.7273026,0.01999087
32521,0.7290335,0.01999178
32641,0.7314537,0.01999087
32761,0.7337115,0.01999225
32881,0.7361444,0.01999104
33001,0.7368626,0.01999429
33121,0.7370131,0.01999232
33241,0.7408891,0.01999581
33361,0.7414844,0.01999176
33481,0.742712,0.01999386
33601,0.7463723,0.01998944
33721,0.7489763,0.01999409
33841,0.748659,0.01999216
33961,0.7525247,0.01999158
34081,0.7531726,0.01998919
34201,0.7550643,0.01999297
34321,0.7562756,0.01999337
34441,0.7590864,0.01999292
34561,0.7606327,0.01999145
34681,0.7659609,0.01999064
34801,0.7650313,0.01999373
34921,0.7693751,0.01999102
35041,0.7714751,0.01999047
35161,0.7733409,0.01998993
35281,0.7755684,0.01999167
35401,0.7788329,0.01999395
35521,0.7809597,0.01999082
35641,0.7804393,0.01999248
35761,0.7857475,0.01999082
35881,0.7884434,0.01999355
36001,0.7913285,0.01999373
36121,0.7933491,0.0199906
36241,0.7956278,0.01999163
36361,0.7978864,0.0199942
36481,0.8037966,0.01999219
36601,0.8064192,0.01999471
36721,0.8117667,0.01999391
36841,0.8158897,0.01999722
36961,0.8191928,0.01999543
37081,0.8236885,0.01999561
37201,0.8311161,0.0199961
37321,0.8306447,0.01999554
37441,0.8384814,0.01999406
37561,0.8439572,0.01999672
37681,0.8540697,0.01999717
37801,0.8622504,0.01999491
37921,0.8682584,0.01999672
38041,0.8834382,0.01999402
38161,0.5416329,-0.0199967
38281,0.533642,-0.01999163
38401,0.5302948,-0.01999552
38521,0.5283602,-0.01999331
38641,0.5258245,-0.01999619
38761,0.5204813,-0.0199948
38881,0.5215878,-0.01999668
39001,0.5208555,-0.01999532
39121,0.518108,-0.01999471
39241,0.5153462,-0.01999585
39361,0.5146376,-0.01999279
39481,0.5118463,-0.01999471
39601,0.5115148,-0.01999592
39721,0.5089794,-0.01999424
39841,0.5064296,-0.01999616
39961,0.5052615,-0.01999467
40081,0.5029415,-0.01999371
40201,0.501511,-0.0199931
40321,0.5013294,-0.01999677
40441,0.4994356,-0.01999424
40561,0.4981252,-0.01999364
40681,0.4956066,-0.01999476
40801,0.4940901,-0.01999389
40921,0.4923105,-0.01999288
41041,0.4908844,-0.01999534
41161,0.4894087,-0.01999493
41281,0.4883999,-0.01999339
41401,0.4870487,-0.01999462
41521,0.4859444,-0.01999532
41641,0.4853929,-0.01999467
41761,0.4825222,-0.01999525
41881,0.4799362,-0.01999641
42001,0.4787681,-0.01999409
42121,0.4774109,-0.01999509
42241,0.4755557,-0.01999337
42361,0.4766186,-0.01999538
42481,0.473513,-0.01999342
42601,0.4718601,-0.01999241
42721,0.4704207,-0.01999109
42841,0.4712538,-0.01999636
42961,0.4668156,-0.01999199
43081,0.4655207,-0.01999634
43201,0.4657587,-0.01999454
43321,0.4638812,-0.01999715
43441,0.4631422,-0.01999207
43561,0.4621283,-0.0199944
43681,0.4585201,-0.01999485
43801,0.4601545,-0.01999362
43921,0.4563514,-0.01999375
44041,0.4554101,-0.01999561
44161,0.4528545,-0.01999281
44281,0.4513499,-0.01999462
44401,0.4519502,-0.01999415
44521,0.4511987,-0.01999771
44641,0.4474594,-0.01999476
44761,0.4462623,-0.01999574
44881,0.4456242,-0.01999435
45001,0.4441944,-0.01999243
45121,0.4421895,-0.01999373
45241,0.4398836,-0.0199952
45361,0.4390557,-0.01999328
45481,0.4373895,-0.01999556
45601,0.4368307,-0.01999362
45721,0.4351223,-0.01999212
45841,0.4329735,-0.01998975
45961,0.4300599,-0.01999395
46081,0.4306766,-0.01999275
46201,0.4274954,-0.01999346
46321,0.4287117,-0.01999759
46441,0.4233403,-0.01999312
46561,0.4222211,-0.01999451
46681,0.4217282,-0.01999444
46801,0.4203326,-0.01999409
46921,0.4186026,-0.01999292
47041,0.4161078,-0.01999301
47161,0.4146751,-0.01999275
47281,0.411007,-0.01999221
47401,0.4111122,-0.01999339
47521,0.4080415,-0.01999324
47641,0.4034024,-0.01999619
47761,0.4013686,-0.01999239
47881,0.4018015,-0.01999163
48001,0.3977694,-0.01999113
48121,0.3973328,-0.01999424
48241,0.3946075,-0.01999143
48361,0.3894548,-0.0199935
48481,0.3884764,-0.01999596
48601,0.3856095,-0.01999458
48721,0.3795882,-0.0199919
48841,0.3778568,-0.01999552
48961,0.3747438,-0.01999275
49081,0.371848,-0.01999277
49201,0.3674462,-0.01999194
49321,0.3631295,-0.01999614
49441,0.3554302,-0.01999509
49561,0.352584,-0.01999364
49681,0.3458956,-0.01999588
49801,0.3379628,-0.01999547
49921,0.3303487,-0.01999395
50041,0.3102511,-0.01999766
50161,0.6620145,0.01999529
50281,0.6602221,0.019994
50401,0.6598181,0.01999561
50521,0.6611072,0.01999306
50641,0.6621656,0.01999454
50761,0.6627164,0.01999471
50881,0.6650047,0.01999292
51001,0.664081,0.01999315
51121,0.6661684,0.01999596
51241,0.6678199,0.01999498
51361,0.6679919,0.0199935
51481,0.6704558,0.01999286
51601,0.6717589,0.01999623
51721,0.6735424,0.01999596
51841,0.6746868,0.01999292
51961,0.6759248,0.0199963
52081,0.6762361,0.01999415
52201,0.6774918,0.01999359
52321,0.6800432,0.01999429
52441,0.681533,0.01999297
52561,0.6838977,0.01999395
52681,0.6836433,0.01999346
52801,0.684925,0.01999348
52921,0.6858546,0.0199957
53041,0.6871169,0.01999556
53161,0.6888885,0.01999342
53281,0.6908565,0.01999406
53401,0.6922175,0.01999489
53521,0.694127,0.01999239
53641,0.6946903,0.01999342
53761,0.6960809,0.0199935
53881,0.6964412,0.01999473
54001,0.6978896,0.01999221
54121,0.7011926,0.01999426
54241,0.7013564,0.01999489
54361,0.7023,0.01999107
54481,0.7042874,0.01999384
54601,0.7055801,0.01999107
54721,0.7072739,0.0199944
54841,0.7084554,0.0199931
54961,0.7108238,0.01999636
55081,0.7119186,0.01999493
55201,0.7131105,0.01999426
55321,0.7144848,0.0199927
55441,0.716063,0.01999449
55561,0.7183934,0.01999145
55681,0.7194498,0.01999444
55801,0.7204993,0.01999069
55921,0.7224289,0.0199929
56041,0.7241508,0.01999221
56161,0.7254629,0.01999449
56281,0.7264339,0.01999422
56401,0.7288333,0.01999547
56521,0.7302284,0.01998836
56641,0.731301,0.01999478
56761,0.7350361,0.01998841
56881,0.7356403,0.01999167
57001,0.7364883,0.01999261
57121,0.7390279,0.01999706
57241,0.7419307,0.01999257
57361,0.7421775,0.01999355
57481,0.7451218,0.0199925
57601,0.7468556,0.019991
57721,0.7475027,0.01999263
57841,0.7506242,0.01999449
57961,0.7526982,0.01999368
58081,0.75522,0.01999404
58201,0.7571251,0.01999319
58321,0.7581747,0.0199952
58441,0.7605215,0.01999404
58561,0.7627379,0.01999386
58681,0.7660668,0.01999469
58801,0.7662462,0.01999561
58921,0.7703699,0.01999225
59041,0.7705167,0.01999677
59161,0.7729199,0.01999489
59281,0.7787492,0.01999333
59401,0.7812657,0.01999413
59521,0.7818477,0.01999625
59641,0.7856682,0.01999538
59761,0.7869209,0.01999409
59881,0.7881767,0.01999532
60001,0.7930853,0.01999333
60121,0.7989576,0.01999404
60241,0.8009961,0.0199961
60361,0.8015016,0.01999368
60481,0.8102642,0.01999324
60601,0.8089202,0.01999435
60721,0.8131996,0.01999301
60841,0.8182291,0.019994
60961,0.823687,0.01999391
61081,0.827584,0.01999572
61201,0.832506,0.01999502
61321,0.8387609,0.01999605
61441,0.8451002,0.01999462
61561,0.855656,0.01999243
61681,0.8707306,0.01999478
61801,0.8724948,0.01999507
61921,0.5428818,-0.01999076
62041,0.5312902,-0.01999154
62161,0.5276145,-0.01999243
62281,0.5255436,-0.01999371
62401,0.5236186,-0.01999109
62521,0.522862,-0.01999145
62641,0.5184532,-0.01998935
62761,0.5175179,-0.01999458
62881,0.5166329,-0.01999091
63001,0.5139483,-0.01999415
63121,0.5115237,-0.01999118
63241,0.5082425,-0.01999187
63361,0.5084671,-0.01999467
63481,0.5071767,-0.01999784
63601,0.5065623,-0.01999259
63721,0.5036308,-0.01999288
63841,0.5015584,-0.01998921
63961,0.5007639,-0.01999283
64081,0.4983639,-0.01999122
64201,0.497384,-0.01999594
64321,0.4940271,-0.01999279
64441,0.4952538,-0.01999413
64561,0.493005,-0.01999176
64681,0.4915937,-0.01999489
64801,0.4900106,-0.01999268
64921,0.4884933,-0.01999502
65041,0.4876921,-0.01999225
65161,0.4860837,-0.01999511
65281,0.4828661,-0.01999055
65401,0.4811814,-0.01999357
65521,0.4804921,-0.0199944
65641,0.4806715,-0.019994
65761,0.4776785,-0.01999371
65881,0.4767513,-0.0199935
66001,0.4766416,-0.01999391
66121,0.4728178,-0.0199925
66241,0.4717949,-0.01999292
66361,0.4722233,-0.01999659
66481,0.4693416,-0.01999431
66601,0.4698241,-0.01999319
66721,0.4660181,-0.01999444
66841,0.4668126,-0.01999502
66961,0.4649656,-0.01999507
67081,0.4633009,-0.0199963
67201,0.4630866,-0.0199935
67321,0.4615101,-0.01999502
67441,0.4589174,-0.01999413
67561,0.4576218,-0.01999753
67681,0.4573876,-0.01999708
67801,0.4524557,-0.01999402
67921,0.4537061,-0.01999713
68041,0.4502774,-0.01999578
68161,0.4489529,-0.01999516
68281,0.446959,-0.0199969
68401,0.4478433,-0.01999368
68521,0.4461408,-0.01999469
68641,0.4436281,-0.01999547
68761,0.4431619,-0.01999353
68881,0.4419011,-0.01999223
69001,0.4392596,-0.01999753
69121,0.4373651,-0.01999601
69241,0.4359894,-0.01999634
69361,0.4358812,-0.019994
69481,0.4326815,-0.01999055
69601,0.4322894,-0.01999476
69721,0.4304794,-0.0199925
69841,0.4278245,-0.01999458
69961,0.4255387,-0.01999467
70081,0.4227281,-0.01999471
70201,0.4243869,-0.01999469
70321,0.4212991,-0.01999324
70441,0.4192927,-0.01999283
70561,0.4174909,-0.01999659
70681,0.4158143,-0.01999348
70801,0.4153622,-0.0199952
70921,0.4119616,-0.01999163
71041,0.4092585,-0.01999454
71161,0.4066006,-0.01999265
71281,0.404655,-0.01999355
71401,0.4021231,-0.01999064
71521,0.3999122,-0.01999471
71641,0.3997469,-0.01999018
71761,0.3961714,-0.01999632
71881,0.3921142,-0.01999085
72001,0.3931607,-0.01999523
72121,0.3861677,-0.01999268
72241,0.3825336,-0.0199952
72361,0.3838952,-0.01999149
72481,0.3760987,-0.01999616
72601,0.3731221,-0.01998919
72721,0.3729687,-0.01999547
72841,0.3617747,-0.01999485
72961,0.352965,-0.01999243
73081,0.3537692,-0.0199948
73201,0.3398462,-0.01999417
73321,0.3324988,-0.0199931
73441,0.3166125,-0.01999212
73561,0.6658385,0.019994
73681,0.6632012,0.01999167
73801,0.6639476,0.01999359
73921,0.6627216,0.01999136
74041,0.6646385,0.01999131
74161,0.6649913,0.01999384
74281,0.6666909,0.01999373
74401,0.6684262,0.01999565
74521,0.6702527,0.01999163
74641,0.6697457,0.0199931
74761,0.6715454,0.01999411
74881,0.6727855,0.01999476
75001,0.6744208,0.01999127
75121,0.6761234,0.01999476
75241,0.6766883,0.01998995
75361,0.6780862,0.01999225
75481,0.680198,0.01999534
75601,0.6817851,0.01999319
75721,0.6821112,0.01999141
75841,0.6832498,0.01999104
75961,0.6857241,0.01999295
76081,0.6860228,0.01999283
76201,0.6868864,0.01999241
76321,0.6894259,0.01998921
76441,0.6909618,0.01999087
76561,0.6926111,0.01999029
76681,0.69213,0.01999169
76801,0.6950587,0.01998783
76921,0.6964115,0.01999167
77041,0.6978955,0.01999221
77161,0.6993409,0.01999243
77281,0.6994907,0.01998816
77401,0.7008916,0.0199931
77521,0.7025106,0.01999306
77641,0.70493,0.01999176
77761,0.7068128,0.01999098
77881,0.7064962,0.01998993
78001,0.7091745,0.0199906
78121,0.7089981,0.019991
78241,0.7111862,0.019991
78361,0.713708,0.01999417
78481,0.7146212,0.01999438
78601,0.7171059,0.01999375
78721,0.7165692,0.01998997
78841,0.718555,0.01998944
78961,0.7206032,0.0199906
79081,0.7229211,0.01999261
79201,0.7238247,0.01999051
79321,0.7256408,0.0199944
79441,0.7264561,0.01999382
79561,0.7297607,0.01998796
79681,0.7296969,0.01999257
79801,0.7315515,0.01999051
79921,0.7329451,0.01999078
80041,0.7356566,0.01999026
80161,0.7369168,0.0199906
80281,0.738936,0.01999093
80401,0.741096,0.01999201
80521,0.7427868,0.01999002
80641,0.7444435,0.01999192
80761,0.7468252,0.01999044
80881,0.7476569,0.01999232
81001,0.7511579,0.01999013
81121,0.7527442,0.01999257
81241,0.7541897,0.01999087
81361,0.755982,0.01999116
81481,0.7597907,0.01999096
81601,0.7602487,0.01999373
81721,0.7626719,0.01999187
81841,0.7655406,0.01999194
81961,0.7658497,0.01999181
82081,0.7690535,0.01999216
82201,0.7733854,0.01999257
82321,0.7743713,0.01999458
82441,0.7783355,0.01999136
82561,0.778297,0.01999409
82681,0.7806691,0.01998975
82801,0.7829418,0.0199959
82921,0.7871203,0.01999125
83041,0.7903619,0.01999514
83161,0.7929733,0.01999221
83281,0.7952928,0.01999498
83401,0.7992749,0.01999141
83521,0.8050575,0.01999462
83641,0.8050708,0.01999149
83761,0.8136495,0.01999417
83881,0.8146421,0.0199912
84001,0.819593,0.01999324
84121,0.8249213,0.01999288
84241,0.8293333,0.01999409
84361,0.840534,0.01998997
84481,0.8397578,0.01999426
84601,0.8472351,0.01999422
84721,0.8603734,0.01999263
84841,0.8727187,0.01999205
84961,0.8851736,0.01999529
85081,0.5352771,-0.01999417
85201,0.5303977,-0.01999172
85321,0.5273151,-0.01999257
85441,0.5235646,-0.01999239
85561,0.5237158,-0.01999449
85681,0.5224839,-0.01999507
85801,0.5194206,-0.01999203
85921,0.5180619,-0.01999561
86041,0.5145057,-0.01999312
86161,0.5140817,-0.01999547
86281,0.5105432,-0.01999384
86401,0.5088562,-0.01999538
86521,0.508639,-0.01999306
86641,0.5081366,-0.01999364
86761,0.5046937,-0.01999214
86881,0.5034959,-0.0199923
87001,0.5010359,-0.01999033
87121,0.5012724,-0.01999176
87241,0.4994371,-0.01999478
87361,0.4989323,-0.01999342
87481,0.4941294,-0.0199925
87601,0.4945259,-0.01999357
87721,0.4921059,-0.0199931
87841,0.4913195,-0.01999342
87961,0.4893805,-0.01999431
88081,0.4879367,-0.01999371
88201,0.486693,-0.01999426
88321,0.4847784,-0.01999429
88441,0.482987,-0.01999541
88561,0.4827409,-0.01999248
88681,0.4808219,-0.01999485
88801,0.4797568,-0.01999261
88921,0.4785502,-0.01999324
89041,0.4762318,-0.01999301
89161,0.4753052,-0.01999348
89281,0.4749079,-0.01999181
89401,0.4727955,-0.01998948
89521,0.4716674,-0.01999234
89641,0.4675961,-0.01999026
89761,0.4680749,-0.01998767
89881,0.4655178,-0.01999306
90001,0.4661344,-0.01999131
90121,0.4649285,-0.01999011
90241,0.4625686,-0.01999002
90361,0.4614227,-0.01999113
90481,0.4596208,-0.01999239
90601,0.4583452,-0.01999109
90721,0.4568095,-0.01999122
90841,0.4544095,-0.01998879
90961,0.4549684,-0.01999292
91081,0.4523156,-0.0199925
91201,0.4500765,-0.01998939
91321,0.4504315,-0.01999328
91441,0.4495769,-0.01998953
91561,0.4462823,-0.01999192
91681,0.4467471,-0.01999257
91801,0.4427906,-0.01999049
91921,0.4416373,-0.01999165
92041,0.4405559,-0.01998895
92161,0.438342,-0.01999288
92281,0.4382219,-0.01999002
92401,0.4364223,-0.019991
92521,0.4346849,-0.01999377
92641,0.4338711,-0.01999366
92761,0.4326378,-0.01999239
92881,0.4309701,-0.0199931
93001,0.4283063,-0.01999373
93121,0.4258811,-0.01999265
93241,0.4241304,-0.0199923
93361,0.4213777,-0.01999154
93481,0.4212428,-0.01998946
93601,0.417897,-0.01999346
93721,0.4156557,-0.01999118
93841,0.4147767,-0.01999733
93961,0.4148685,-0.01999087
94081,0.412983,-0.01999525
94201,0.4086693,-0.01999346
94321,0.4080052,-0.01999248
94441,0.4042044,-0.01999252
94561,0.4014575,-0.01999478
94681,0.4020401,-0.01999485
94801,0.4000952,-0.01999636
94921,0.3961625,-0.01999009
95041,0.3943318,-0.01999476
95161,0.3894822,-0.01999147
95281,0.3872075,-0.01999592
95401,0.3836425,-0.01999136
95521,0.3788618,-0.01999355
95641,0.377464,-0.01998874
95761,0.3711847,-0.01999507
95881,0.3597779,-0.0199925
96001,0.356536,-0.01999444
96121,0.3453597,-0.01999286
96241,0.327931,-0.01999409
96361,0.3090014,-0.01999301
96481,0.6648741,0.0199948
96601,0.6649973,0.01999091
96721,0.6667599,0.01999391
96841,0.6662173,0.01999051
96961,0.6673855,0.01999136
97081,0.6680275,0.0199927
97201,0.6692927,0.01999243
97321,0.6700511,0.01999033
97441,0.6718612,0.01999386
97561,0.6734942,0.01999315
97681,0.6746757,0.01999122
97801,0.6754563,0.01999136
97921,0.6773643,0.01999279
98041,0.6783872,0.01998937
98161,0.6796014,0.01999525
98281,0.6813996,0.01999152
98401,0.6820971,0.01999283
98521,0.6846263,0.01999196
98641,0.6848264,0.01999297
98761,0.6864957,0.01999053
98881,0.6878737,0.01999254
99001,0.6893622,0.01999319
99121,0.6906638,0.01999122
99241,0.6926044,0.0199965
99361,0.694319,0.01999167
99481,0.6942649,0.01999283
99601,0.6957889,0.01999541
99721,0.6976346,0.01999529
99841,0.69961,0.01999301
99961,0.6998865,0.01999485
100081,0.7015936,0.01999261
100201,0.7037269,0.0199982
100321,0.7044245,0.01999234
100441,0.7056171,0.01999404
100561,0.7067239,0.01999498
100681,0.70854,0.019994
100801,0.7104724,0.01999563
100921,0.7118104,0.0199931
101041,0.7141891,0.01999462
101161,0.716504,0.01999476
101281,0.7177508,0.01999556
101401,0.7187382,0.01999543
101521,0.718664,0.01999507
101641,0.7215609,0.01999465
101761,0.7221931,0.01999561
101881,0.7248669,0.01999163
102001,0.7268052,0.01999181
102121,0.7274041,0.0199957
102241,0.7291817,0.0199944
102361,0.7314003,0.01999485
102481,0.7329383,0.01999252
102601,0.7334922,0.01999279
102721,0.7367248,0.0199912
102841,0.7373763,0.01999552
102961,0.7392784,0.01999225
103081,0.7415282,0.01999502
103201,0.743508,0.019995
103321,0.746101,0.01999368
103441,0.7464249,0.01999239
103561,0.7484597,0.0199952
103681,0.7519807,0.01999158
103801,0.7533906,0.01999688
103921,0.7551399,0.01999435
104041,0.7579241,0.01999623
104161,0.7604718,0.01999076
104281,0.7602035,0.01999221
104401,0.7642278,0.0199906
104521,0.766671,0.01999321
104641,0.7682618,0.01999315
104761,0.7709392,0.01999467
104881,0.7717627,0.01999333
105001,0.7743379,0.01999467
105121,0.7775484,0.01999368
105241,0.7819514,0.01999534
105361,0.7834221,0.01999413
105481,0.7842345,0.01999319
105601,0.7876732,0.01999386
105721,0.7915301,0.019994
105841,0.7946908,0.01999391
105961,0.7992126,0.01999265
106081,0.8007774,0.01999485
106201,0.8067201,0.01999337
106321,0.8102909,0.01999543
106441,0.8155701,0.01999073
106561,0.8159326,0.0199923
106681,0.8236114,0.01999163
106801,0.8317602,0.01999567
106921,0.8358551,0.01999149
107041,0.8417503,0.01999167
107161,0.847281,0.01999248
107281,0.8540096,0.01999301
107401,0.8698062,0.01999303
107521,0.891198,0.019994
107641,0.5323396,-0.01999471
107761,0.5283861,-0.01999261
107881,0.5262929,-0.01999183
108001,0.5237818,-0.0199927
108121,0.523088,-0.019991
108241,0.5205242,-0.01999382
108361,0.5182739,-0.01999268
108481,0.5178847,-0.01999406
108601,0.5162756,-0.01999362
108721,0.5139735,-0.01999297
108841,0.5114579,-0.01999199
108961,0.5109509,-0.01999312
109081,0.5084308,-0.01999232
109201,0.5062606,-0.01999398
109321,0.5053371,-0.01999163
